variant,scene,category,group,correct,total,accuracy_percent,version,incorrect
U5,leo_low_elev_weak,class,0,21083,33000,63.88787878787879,V1,11917
U5,leo_low_elev_weak,class,1,16948,33000,51.35757575757576,V1,16052
U5,leo_low_elev_weak,class,2,14830,33000,44.93939393939394,V1,18170
U5,leo_low_elev_weak,class,3,15012,33000,45.49090909090909,V1,17988
U5,leo_low_elev_weak,class,4,25698,33000,77.87272727272727,V1,7302
U5,leo_low_elev_weak,class,5,28955,33000,87.74242424242425,V1,4045
U5,leo_rain_weak,aggregate,all,123022,198000,62.13232323232323,V1,74978
U5,leo_rain_weak,named,test_unseen_day_seen_rx,22821,30000,76.07,V1,7179
U5,leo_rain_weak,named,test_day_0,22821,30000,76.07,V1,7179
U5,leo_rain_weak,named,test_seen_day_unseen_rx,76051,126000,60.35793650793651,V1,49949
U5,leo_rain_weak,named,test_rx_0,12383,18000,68.79444444444445,V1,5617
U5,leo_rain_weak,named,test_rx_2,8508,18000,47.266666666666666,V1,9492
U5,leo_rain_weak,named,test_rx_5,12866,18000,71.47777777777777,V1,5134
U5,leo_rain_weak,named,test_rx_7,7601,18000,42.227777777777774,V1,10399
U5,leo_rain_weak,named,test_rx_9,12492,18000,69.4,V1,5508
U5,leo_rain_weak,named,test_rx_10,10628,18000,59.044444444444444,V1,7372
U5,leo_rain_weak,named,test_rx_11,11573,18000,64.29444444444445,V1,6427
U5,leo_rain_weak,named,test_unseen_day_unseen_rx,24150,42000,57.5,V1,17850
U5,leo_rain_weak,named,test_unseen_day_rx_0,3523,6000,58.71666666666667,V1,2477
U5,leo_rain_weak,named,test_unseen_day_rx_2,2399,6000,39.983333333333334,V1,3601
U5,leo_rain_weak,named,test_unseen_day_rx_5,3559,6000,59.31666666666667,V1,2441
U5,leo_rain_weak,named,test_unseen_day_rx_7,3192,6000,53.2,V1,2808
U5,leo_rain_weak,named,test_unseen_day_rx_9,3630,6000,60.5,V1,2370
U5,leo_rain_weak,named,test_unseen_day_rx_10,4118,6000,68.63333333333334,V1,1882
U5,leo_rain_weak,named,test_unseen_day_rx_11,3729,6000,62.15,V1,2271
U5,leo_rain_weak,receiver_all_days,0,15906,24000,66.275,V1,8094
U5,leo_rain_weak,receiver_all_days,1,4327,6000,72.11666666666666,V1,1673
U5,leo_rain_weak,receiver_all_days,2,10907,24000,45.44583333333333,V1,13093
U5,leo_rain_weak,receiver_all_days,3,4193,6000,69.88333333333334,V1,1807
U5,leo_rain_weak,receiver_all_days,4,4885,6000,81.41666666666667,V1,1115
U5,leo_rain_weak,receiver_all_days,5,16425,24000,68.4375,V1,7575
U5,leo_rain_weak,receiver_all_days,6,4938,6000,82.3,V1,1062
U5,leo_rain_weak,receiver_all_days,7,10793,24000,44.97083333333333,V1,13207
U5,leo_rain_weak,receiver_all_days,8,4478,6000,74.63333333333334,V1,1522
U5,leo_rain_weak,receiver_all_days,9,16122,24000,67.175,V1,7878
U5,leo_rain_weak,receiver_all_days,10,14746,24000,61.44166666666667,V1,9254
U5,leo_rain_weak,receiver_all_days,11,15302,24000,63.75833333333333,V1,8698
U5,leo_rain_weak,class,0,21654,33000,65.61818181818182,V1,11346
U5,leo_rain_weak,class,1,17228,33000,52.2060606060606,V1,15772
U5,leo_rain_weak,class,2,14887,33000,45.11212121212121,V1,18113
U5,leo_rain_weak,class,3,14433,33000,43.736363636363635,V1,18567
U5,leo_rain_weak,class,4,25599,33000,77.57272727272728,V1,7401
U5,leo_rain_weak,class,5,29221,33000,88.54848484848485,V1,3779
Ux,clean,aggregate,all,155176,198000,78.37171717171717,V1,42824
Ux,clean,named,test_unseen_day_seen_rx,28141,30000,93.80333333333333,V1,1859
Ux,clean,named,test_day_0,28141,30000,93.80333333333333,V1,1859
Ux,clean,named,test_seen_day_unseen_rx,95571,126000,75.85,V1,30429
Ux,clean,named,test_rx_0,14670,18000,81.5,V1,3330
Ux,clean,named,test_rx_2,10485,18000,58.25,V1,7515
Ux,clean,named,test_rx_5,15713,18000,87.29444444444445,V1,2287
Ux,clean,named,test_rx_7,11802,18000,65.56666666666666,V1,6198
Ux,clean,named,test_rx_9,14579,18000,80.99444444444444,V1,3421
Ux,clean,named,test_rx_10,14950,18000,83.05555555555556,V1,3050
Ux,clean,named,test_rx_11,13372,18000,74.28888888888889,V1,4628
Ux,clean,named,test_unseen_day_unseen_rx,31464,42000,74.91428571428571,V1,10536
Ux,clean,named,test_unseen_day_rx_0,4007,6000,66.78333333333333,V1,1993
Ux,clean,named,test_unseen_day_rx_2,3697,6000,61.61666666666667,V1,2303
Ux,clean,named,test_unseen_day_rx_5,4937,6000,82.28333333333333,V1,1063
Ux,clean,named,test_unseen_day_rx_7,5354,6000,89.23333333333333,V1,646
Ux,clean,named,test_unseen_day_rx_9,4298,6000,71.63333333333334,V1,1702
Ux,clean,named,test_unseen_day_rx_10,4639,6000,77.31666666666666,V1,1361
Ux,clean,named,test_unseen_day_rx_11,4532,6000,75.53333333333333,V1,1468
Ux,clean,receiver_all_days,0,18677,24000,77.82083333333334,V1,5323
Ux,clean,receiver_all_days,1,5081,6000,84.68333333333334,V1,919
Ux,clean,receiver_all_days,2,14182,24000,59.09166666666667,V1,9818
Ux,clean,receiver_all_days,3,5705,6000,95.08333333333333,V1,295
Ux,clean,receiver_all_days,4,5845,6000,97.41666666666667,V1,155
Ux,clean,receiver_all_days,5,20650,24000,86.04166666666667,V1,3350
Ux,clean,receiver_all_days,6,5911,6000,98.51666666666667,V1,89
Ux,clean,receiver_all_days,7,17156,24000,71.48333333333333,V1,6844
Ux,clean,receiver_all_days,8,5599,6000,93.31666666666666,V1,401
Ux,clean,receiver_all_days,9,18877,24000,78.65416666666667,V1,5123
Ux,clean,receiver_all_days,10,19589,24000,81.62083333333334,V1,4411
Ux,clean,receiver_all_days,11,17904,24000,74.6,V1,6096
Ux,clean,class,0,31678,33000,95.9939393939394,V1,1322
Ux,clean,class,1,16698,33000,50.6,V1,16302
Ux,clean,class,2,20516,33000,62.16969696969697,V1,12484
Ux,clean,class,3,22235,33000,67.37878787878788,V1,10765
Ux,clean,class,4,32643,33000,98.91818181818182,V1,357
Ux,clean,class,5,31406,33000,95.16969696969697,V1,1594
Ux,leo_clear_weak,aggregate,all,125463,198000,63.36515151515152,V1,72537
Ux,leo_clear_weak,named,test_unseen_day_seen_rx,23466,30000,78.22,V1,6534
Ux,leo_clear_weak,named,test_day_0,23466,30000,78.22,V1,6534
Ux,leo_clear_weak,named,test_seen_day_unseen_rx,76915,126000,61.04365079365079,V1,49085
Ux,leo_clear_weak,named,test_rx_0,13018,18000,72.32222222222222,V1,4982
Ux,leo_clear_weak,named,test_rx_2,7930,18000,44.05555555555556,V1,10070
Ux,leo_clear_weak,named,test_rx_5,13353,18000,74.18333333333334,V1,4647
Ux,leo_clear_weak,named,test_rx_7,7624,18000,42.355555555555554,V1,10376
Ux,leo_clear_weak,named,test_rx_9,12889,18000,71.60555555555555,V1,5111
Ux,leo_clear_weak,named,test_rx_10,10834,18000,60.18888888888889,V1,7166
Ux,leo_clear_weak,named,test_rx_11,11267,18000,62.59444444444444,V1,6733
Ux,leo_clear_weak,named,test_unseen_day_unseen_rx,25082,42000,59.71904761904762,V1,16918
Ux,leo_clear_weak,named,test_unseen_day_rx_0,3729,6000,62.15,V1,2271
Ux,leo_clear_weak,named,test_unseen_day_rx_2,2545,6000,42.416666666666664,V1,3455
Ux,leo_clear_weak,named,test_unseen_day_rx_5,3670,6000,61.166666666666664,V1,2330
Ux,leo_clear_weak,named,test_unseen_day_rx_7,3290,6000,54.833333333333336,V1,2710
Ux,leo_clear_weak,named,test_unseen_day_rx_9,3835,6000,63.916666666666664,V1,2165
Ux,leo_clear_weak,named,test_unseen_day_rx_10,4199,6000,69.98333333333333,V1,1801
Ux,leo_clear_weak,named,test_unseen_day_rx_11,3814,6000,63.56666666666667,V1,2186
Ux,leo_clear_weak,receiver_all_days,0,16747,24000,69.77916666666667,V1,7253
Ux,leo_clear_weak,receiver_all_days,1,4413,6000,73.55,V1,1587
Ux,leo_clear_weak,receiver_all_days,2,10475,24000,43.645833333333336,V1,13525
Ux,leo_clear_weak,receiver_all_days,3,4337,6000,72.28333333333333,V1,1663
Ux,leo_clear_weak,receiver_all_days,4,5118,6000,85.3,V1,882
Ux,leo_clear_weak,receiver_all_days,5,17023,24000,70.92916666666666,V1,6977
Ux,leo_clear_weak,receiver_all_days,6,5081,6000,84.68333333333334,V1,919
Ux,leo_clear_weak,receiver_all_days,7,10914,24000,45.475,V1,13086
Ux,leo_clear_weak,receiver_all_days,8,4517,6000,75.28333333333333,V1,1483
Ux,leo_clear_weak,receiver_all_days,9,16724,24000,69.68333333333334,V1,7276
Ux,leo_clear_weak,receiver_all_days,10,15033,24000,62.6375,V1,8967
Ux,leo_clear_weak,receiver_all_days,11,15081,24000,62.8375,V1,8919
Ux,leo_clear_weak,class,0,21157,33000,64.11212121212121,V1,11843
Ux,leo_clear_weak,class,1,10840,33000,32.84848484848485,V1,22160
Ux,leo_clear_weak,class,2,14626,33000,44.32121212121212,V1,18374
Ux,leo_clear_weak,class,3,21360,33000,64.72727272727273,V1,11640
Ux,leo_clear_weak,class,4,26547,33000,80.44545454545455,V1,6453
Ux,leo_clear_weak,class,5,30933,33000,93.73636363636363,V1,2067
Ux,leo_low_elev_weak,aggregate,all,121249,198000,61.23686868686869,V1,76751
Ux,leo_low_elev_weak,named,test_unseen_day_seen_rx,22417,30000,74.72333333333333,V1,7583
Ux,leo_low_elev_weak,named,test_day_0,22417,30000,74.72333333333333,V1,7583
Ux,leo_low_elev_weak,named,test_seen_day_unseen_rx,74675,126000,59.26587301587302,V1,51325
Ux,leo_low_elev_weak,named,test_rx_0,12465,18000,69.25,V1,5535
Ux,leo_low_elev_weak,named,test_rx_2,7959,18000,44.21666666666667,V1,10041
Ux,leo_low_elev_weak,named,test_rx_5,12755,18000,70.86111111111111,V1,5245
Ux,leo_low_elev_weak,named,test_rx_7,7602,18000,42.233333333333334,V1,10398
Ux,leo_low_elev_weak,named,test_rx_9,12557,18000,69.7611111111111,V1,5443
Ux,leo_low_elev_weak,named,test_rx_10,10464,18000,58.13333333333333,V1,7536
Ux,leo_low_elev_weak,named,test_rx_11,10873,18000,60.40555555555556,V1,7127
Ux,leo_low_elev_weak,named,test_unseen_day_unseen_rx,24157,42000,57.516666666666666,V1,17843
Ux,leo_low_elev_weak,named,test_unseen_day_rx_0,3570,6000,59.5,V1,2430
Ux,leo_low_elev_weak,named,test_unseen_day_rx_2,2577,6000,42.95,V1,3423
Ux,leo_low_elev_weak,named,test_unseen_day_rx_5,3483,6000,58.05,V1,2517
Ux,leo_low_elev_weak,named,test_unseen_day_rx_7,3135,6000,52.25,V1,2865
Ux,leo_low_elev_weak,named,test_unseen_day_rx_9,3745,6000,62.416666666666664,V1,2255
Ux,leo_low_elev_weak,named,test_unseen_day_rx_10,3927,6000,65.45,V1,2073
Ux,leo_low_elev_weak,named,test_unseen_day_rx_11,3720,6000,62.0,V1,2280
Ux,leo_low_elev_weak,receiver_all_days,0,16035,24000,66.8125,V1,7965
Ux,leo_low_elev_weak,receiver_all_days,1,4188,6000,69.8,V1,1812
Ux,leo_low_elev_weak,receiver_all_days,2,10536,24000,43.9,V1,13464
Ux,leo_low_elev_weak,receiver_all_days,3,4138,6000,68.96666666666667,V1,1862
Ux,leo_low_elev_weak,receiver_all_days,4,4963,6000,82.71666666666667,V1,1037
Ux,leo_low_elev_weak,receiver_all_days,5,16238,24000,67.65833333333333,V1,7762
Ux,leo_low_elev_weak,receiver_all_days,6,4876,6000,81.26666666666667,V1,1124
Ux,leo_low_elev_weak,receiver_all_days,7,10737,24000,44.7375,V1,13263
Ux,leo_low_elev_weak,receiver_all_days,8,4252,6000,70.86666666666666,V1,1748
Ux,leo_low_elev_weak,receiver_all_days,9,16302,24000,67.925,V1,7698
Ux,leo_low_elev_weak,receiver_all_days,10,14391,24000,59.9625,V1,9609
Ux,leo_low_elev_weak,receiver_all_days,11,14593,24000,60.80416666666667,V1,9407
Ux,leo_low_elev_weak,class,0,20911,33000,63.36666666666667,V1,12089
Ux,leo_low_elev_weak,class,1,10319,33000,31.26969696969697,V1,22681
Ux,leo_low_elev_weak,class,2,13801,33000,41.82121212121212,V1,19199
Ux,leo_low_elev_weak,class,3,19739,33000,59.81515151515151,V1,13261
Ux,leo_low_elev_weak,class,4,25678,33000,77.81212121212121,V1,7322
Ux,leo_low_elev_weak,class,5,30801,33000,93.33636363636364,V1,2199
Ux,leo_rain_weak,aggregate,all,121485,198000,61.35606060606061,V1,76515
Ux,leo_rain_weak,named,test_unseen_day_seen_rx,22529,30000,75.09666666666666,V1,7471
Ux,leo_rain_weak,named,test_day_0,22529,30000,75.09666666666666,V1,7471
Ux,leo_rain_weak,named,test_seen_day_unseen_rx,74892,126000,59.43809523809524,V1,51108
Ux,leo_rain_weak,named,test_rx_0,12373,18000,68.7388888888889,V1,5627
Ux,leo_rain_weak,named,test_rx_2,7946,18000,44.144444444444446,V1,10054
Ux,leo_rain_weak,named,test_rx_5,12912,18000,71.73333333333333,V1,5088
Ux,leo_rain_weak,named,test_rx_7,7641,18000,42.45,V1,10359
Ux,leo_rain_weak,named,test_rx_9,12518,18000,69.54444444444445,V1,5482
Ux,leo_rain_weak,named,test_rx_10,10436,18000,57.977777777777774,V1,7564
Ux,leo_rain_weak,named,test_rx_11,11066,18000,61.477777777777774,V1,6934
Ux,leo_rain_weak,named,test_unseen_day_unseen_rx,24064,42000,57.2952380952381,V1,17936
Ux,leo_rain_weak,named,test_unseen_day_rx_0,3521,6000,58.68333333333333,V1,2479
Ux,leo_rain_weak,named,test_unseen_day_rx_2,2544,6000,42.4,V1,3456
Ux,leo_rain_weak,named,test_unseen_day_rx_5,3508,6000,58.46666666666667,V1,2492
Ux,leo_rain_weak,named,test_unseen_day_rx_7,3111,6000,51.85,V1,2889
Ux,leo_rain_weak,named,test_unseen_day_rx_9,3743,6000,62.38333333333333,V1,2257
Ux,leo_rain_weak,named,test_unseen_day_rx_10,4035,6000,67.25,V1,1965
Ux,leo_rain_weak,named,test_unseen_day_rx_11,3602,6000,60.03333333333333,V1,2398
Ux,leo_rain_weak,receiver_all_days,0,15894,24000,66.225,V1,8106
Ux,leo_rain_weak,receiver_all_days,1,4218,6000,70.3,V1,1782
Ux,leo_rain_weak,receiver_all_days,2,10490,24000,43.708333333333336,V1,13510
Ux,leo_rain_weak,receiver_all_days,3,4105,6000,68.41666666666667,V1,1895
Ux,leo_rain_weak,receiver_all_days,4,5016,6000,83.6,V1,984
Ux,leo_rain_weak,receiver_all_days,5,16420,24000,68.41666666666667,V1,7580
Ux,leo_rain_weak,receiver_all_days,6,4863,6000,81.05,V1,1137
Ux,leo_rain_weak,receiver_all_days,7,10752,24000,44.8,V1,13248
Ux,leo_rain_weak,receiver_all_days,8,4327,6000,72.11666666666666,V1,1673
Ux,leo_rain_weak,receiver_all_days,9,16261,24000,67.75416666666666,V1,7739
Ux,leo_rain_weak,receiver_all_days,10,14471,24000,60.295833333333334,V1,9529
Ux,leo_rain_weak,receiver_all_days,11,14668,24000,61.11666666666667,V1,9332
Ux,leo_rain_weak,class,0,21382,33000,64.7939393939394,V1,11618
Ux,leo_rain_weak,class,1,10406,33000,31.533333333333335,V1,22594
Ux,leo_rain_weak,class,2,13835,33000,41.92424242424242,V1,19165
Ux,leo_rain_weak,class,3,19313,33000,58.52424242424242,V1,13687
Ux,leo_rain_weak,class,4,25632,33000,77.67272727272727,V1,7368
Ux,leo_rain_weak,class,5,30917,33000,93.68787878787879,V1,2083
head_only,clean,aggregate,all,153789,198000,77.67121212121212,V1,44211
head_only,clean,named,test_unseen_day_seen_rx,27576,30000,91.92,V1,2424
head_only,clean,named,test_day_0,27576,30000,91.92,V1,2424
head_only,clean,named,test_seen_day_unseen_rx,95942,126000,76.14444444444445,V1,30058
head_only,clean,named,test_rx_0,14763,18000,82.01666666666667,V1,3237
head_only,clean,named,test_rx_2,11217,18000,62.31666666666667,V1,6783
head_only,clean,named,test_rx_5,15712,18000,87.28888888888889,V1,2288
head_only,clean,named,test_rx_7,11508,18000,63.93333333333333,V1,6492
head_only,clean,named,test_rx_9,15106,18000,83.92222222222222,V1,2894
head_only,clean,named,test_rx_10,13827,18000,76.81666666666666,V1,4173
head_only,clean,named,test_rx_11,13809,18000,76.71666666666667,V1,4191
head_only,clean,named,test_unseen_day_unseen_rx,30271,42000,72.07380952380953,V1,11729
head_only,clean,named,test_unseen_day_rx_0,4039,6000,67.31666666666666,V1,1961
head_only,clean,named,test_unseen_day_rx_2,3111,6000,51.85,V1,2889
head_only,clean,named,test_unseen_day_rx_5,5022,6000,83.7,V1,978
head_only,clean,named,test_unseen_day_rx_7,4568,6000,76.13333333333334,V1,1432
head_only,clean,named,test_unseen_day_rx_9,4327,6000,72.11666666666666,V1,1673
head_only,clean,named,test_unseen_day_rx_10,4403,6000,73.38333333333334,V1,1597
head_only,clean,named,test_unseen_day_rx_11,4801,6000,80.01666666666667,V1,1199
head_only,clean,receiver_all_days,0,18802,24000,78.34166666666667,V1,5198
head_only,clean,receiver_all_days,1,4620,6000,77.0,V1,1380
head_only,clean,receiver_all_days,2,14328,24000,59.7,V1,9672
head_only,clean,receiver_all_days,3,5611,6000,93.51666666666667,V1,389
head_only,clean,receiver_all_days,4,5852,6000,97.53333333333333,V1,148
head_only,clean,receiver_all_days,5,20734,24000,86.39166666666667,V1,3266
head_only,clean,receiver_all_days,6,5851,6000,97.51666666666667,V1,149
head_only,clean,receiver_all_days,7,16076,24000,66.98333333333333,V1,7924
head_only,clean,receiver_all_days,8,5642,6000,94.03333333333333,V1,358
head_only,clean,receiver_all_days,9,19433,24000,80.97083333333333,V1,4567
head_only,clean,receiver_all_days,10,18230,24000,75.95833333333333,V1,5770
head_only,clean,receiver_all_days,11,18610,24000,77.54166666666667,V1,5390
head_only,clean,class,0,31927,33000,96.74848484848485,V1,1073
head_only,clean,class,1,11325,33000,34.31818181818182,V1,21675
head_only,clean,class,2,24439,33000,74.05757575757576,V1,8561
head_only,clean,class,3,22721,33000,68.85151515151514,V1,10279
head_only,clean,class,4,31522,33000,95.52121212121212,V1,1478
head_only,clean,class,5,31855,33000,96.53030303030303,V1,1145
head_only,leo_clear_weak,aggregate,all,127364,198000,64.32525252525252,V1,70636
head_only,leo_clear_weak,named,test_unseen_day_seen_rx,23396,30000,77.98666666666666,V1,6604
head_only,leo_clear_weak,named,test_day_0,23396,30000,77.98666666666666,V1,6604
head_only,leo_clear_weak,named,test_seen_day_unseen_rx,78738,126000,62.49047619047619,V1,47262
head_only,leo_clear_weak,named,test_rx_0,13159,18000,73.10555555555555,V1,4841
head_only,leo_clear_weak,named,test_rx_2,8370,18000,46.5,V1,9630
head_only,leo_clear_weak,named,test_rx_5,13806,18000,76.7,V1,4194
head_only,leo_clear_weak,named,test_rx_7,6881,18000,38.227777777777774,V1,11119
head_only,leo_clear_weak,named,test_rx_9,13695,18000,76.08333333333333,V1,4305
head_only,leo_clear_weak,named,test_rx_10,10870,18000,60.388888888888886,V1,7130
head_only,leo_clear_weak,named,test_rx_11,11957,18000,66.42777777777778,V1,6043
head_only,leo_clear_weak,named,test_unseen_day_unseen_rx,25230,42000,60.07142857142857,V1,16770
head_only,leo_clear_weak,named,test_unseen_day_rx_0,3685,6000,61.416666666666664,V1,2315
head_only,leo_clear_weak,named,test_unseen_day_rx_2,2328,6000,38.8,V1,3672
head_only,leo_clear_weak,named,test_unseen_day_rx_5,3831,6000,63.85,V1,2169
head_only,leo_clear_weak,named,test_unseen_day_rx_7,3222,6000,53.7,V1,2778
head_only,leo_clear_weak,named,test_unseen_day_rx_9,3908,6000,65.13333333333334,V1,2092
head_only,leo_clear_weak,named,test_unseen_day_rx_10,4211,6000,70.18333333333334,V1,1789
head_only,leo_clear_weak,named,test_unseen_day_rx_11,4045,6000,67.41666666666667,V1,1955
head_only,leo_clear_weak,receiver_all_days,0,16844,24000,70.18333333333334,V1,7156
head_only,leo_clear_weak,receiver_all_days,1,4364,6000,72.73333333333333,V1,1636
head_only,leo_clear_weak,receiver_all_days,2,10698,24000,44.575,V1,13302
head_only,leo_clear_weak,receiver_all_days,3,4329,6000,72.15,V1,1671
head_only,leo_clear_weak,receiver_all_days,4,5170,6000,86.16666666666667,V1,830
head_only,leo_clear_weak,receiver_all_days,5,17637,24000,73.4875,V1,6363
head_only,leo_clear_weak,receiver_all_days,6,4966,6000,82.76666666666667,V1,1034
head_only,leo_clear_weak,receiver_all_days,7,10103,24000,42.09583333333333,V1,13897
head_only,leo_clear_weak,receiver_all_days,8,4567,6000,76.11666666666666,V1,1433
head_only,leo_clear_weak,receiver_all_days,9,17603,24000,73.34583333333333,V1,6397
head_only,leo_clear_weak,receiver_all_days,10,15081,24000,62.8375,V1,8919
head_only,leo_clear_weak,receiver_all_days,11,16002,24000,66.675,V1,7998
head_only,leo_clear_weak,class,0,23895,33000,72.4090909090909,V1,9105
head_only,leo_clear_weak,class,1,9010,33000,27.303030303030305,V1,23990
head_only,leo_clear_weak,class,2,18581,33000,56.306060606060605,V1,14419
head_only,leo_clear_weak,class,3,20975,33000,63.56060606060606,V1,12025
head_only,leo_clear_weak,class,4,24478,33000,74.17575757575757,V1,8522
head_only,leo_clear_weak,class,5,30425,33000,92.1969696969697,V1,2575
head_only,leo_low_elev_weak,aggregate,all,122497,198000,61.867171717171715,V1,75503
head_only,leo_low_elev_weak,named,test_unseen_day_seen_rx,22391,30000,74.63666666666667,V1,7609
head_only,leo_low_elev_weak,named,test_day_0,22391,30000,74.63666666666667,V1,7609
head_only,leo_low_elev_weak,named,test_seen_day_unseen_rx,75818,126000,60.17301587301587,V1,50182
head_only,leo_low_elev_weak,named,test_rx_0,12548,18000,69.71111111111111,V1,5452
head_only,leo_low_elev_weak,named,test_rx_2,8352,18000,46.4,V1,9648
head_only,leo_low_elev_weak,named,test_rx_5,13169,18000,73.16111111111111,V1,4831
head_only,leo_low_elev_weak,named,test_rx_7,6808,18000,37.82222222222222,V1,11192
head_only,leo_low_elev_weak,named,test_rx_9,13220,18000,73.44444444444444,V1,4780
head_only,leo_low_elev_weak,named,test_rx_10,10406,18000,57.81111111111111,V1,7594
head_only,leo_low_elev_weak,named,test_rx_11,11315,18000,62.861111111111114,V1,6685
head_only,leo_low_elev_weak,named,test_unseen_day_unseen_rx,24288,42000,57.82857142857143,V1,17712
head_only,leo_low_elev_weak,named,test_unseen_day_rx_0,3498,6000,58.3,V1,2502
head_only,leo_low_elev_weak,named,test_unseen_day_rx_2,2378,6000,39.63333333333333,V1,3622
head_only,leo_low_elev_weak,named,test_unseen_day_rx_5,3626,6000,60.43333333333333,V1,2374
head_only,leo_low_elev_weak,named,test_unseen_day_rx_7,3063,6000,51.05,V1,2937
